recipe_id,quantity,ingredient,failed
381419,1⁄2,teaspoon    salt,NA
381419,1⁄2,cup    semi-sweet chocolate chips,NA
381419,,cooking spray,NA
336385,1,cup    oat flour,NA
336385,3⁄4,cup    old fashioned oats,NA
336385,1⁄2,teaspoon    baking powder,NA
336385,1⁄3,teaspoon    baking soda,NA
336385,1⁄2,teaspoon    salt,NA
336385,1⁄2,cup    raw sugar,NA
336385,1⁄3,cup    canola oil,NA
336385,1⁄3,"cup    soymilk, plain",NA
336385,1⁄2,teaspoon    vanilla extract,NA
336385,1⁄2,"banana, ripe, cut into small pieces",NA
336385,1⁄4,"cup    walnuts, chopped  (or another favorite nut)",NA
336385,1⁄3,cup    semisweet vegan chocolate chips (such as Tropical Source),NA
351305,5,tablespoons    margarine,NA
351305,3⁄4,cup    shortening,NA
351305,3⁄4,"cup    light brown sugar, plus",NA
351305,1,tablespoon    light brown sugar,NA
351305,2⁄3,cup    granulated sugar,NA
351305,1,teaspoon    vanilla,NA
351305,2,large    eggs,NA
351305,2 1⁄2,cups    flour,NA
351305,1,teaspoon    baking soda,NA
351305,1,teaspoon    salt,NA
351305,2,cups    chocolate chips,NA
94146,1,cup    butter (softened),NA
94146,1⁄2,cup    granulated sugar,NA
94146,2⁄3,cup    brown sugar,NA
94146,2,large    eggs,NA
94146,1,teaspoon    vanilla,NA
94146,2,"cups    all-purpose flour, plus",NA
94146,4,teaspoons    all-purpose flour,NA
94146,1,teaspoon    salt,NA
94146,1,teaspoon    baking soda,NA
94146,2,cups    semi-sweet chocolate chips,NA
94146,1,cup   chopped walnuts (optional),NA
277449,2,cups    butter or 2   cups    margarine,NA
277449,2,cups   packed brown sugar,NA
277449,1 1⁄2,cups    granulated sugar,NA
277449,4,eggs,NA
277449,3,teaspoons    vanilla,NA
277449,2,teaspoons    salt,NA
277449,2 1⁄2,teaspoons    baking powder,NA
277449,5,cups    flour,NA
277449,4,cups    nuts,NA
277449,6,cups    chocolate chips,NA
156701,4,ounces   baking margarine,NA
156701,3,ounces   soft light brown sugar,NA
156701,2,tablespoons    golden syrup,NA
156701,6,ounces    self-raising flour,NA
156701,4,ounces   plain chocolate chips,NA
156701,2,tablespoons    milk,NA
3599,1⁄2,cup    shortening,NA
3599,1⁄2,cup    butter,NA
3599,1,"cup    brown sugar, packed",NA
3599,1⁄2,cup    granulated sugar,NA
3599,1⁄2,teaspoon    baking soda,NA
3599,1⁄4,teaspoon    salt,NA
3599,2,large    eggs,NA
3599,1,teaspoon    vanilla,NA
3599,2 1⁄2,cups    all-purpose flour,NA
3599,1 1⁄2,cups    semi-sweet chocolate chips,NA
3599,1,"cup    walnuts or 1   cup    pecans, chopped",NA
273806,1,"cup    butter or 1   cup    margarine, softened",NA
273806,1,cup    white sugar,NA
273806,1,cup   packed brown sugar,NA
273806,2,eggs,NA
273806,2,teaspoons    vanilla extract,NA
273806,3,cups    flour,NA
273806,1,teaspoon    baking soda,NA
273806,2,teaspoons    hot water,NA
273806,1⁄2,teaspoon    salt,NA
273806,2,cups    semi-sweet chocolate chips,NA
273806,1,cup   chopped walnuts (optional),NA
217706,1 1⁄2,cups    flour,NA
217706,1,teaspoon    baking soda,NA
217706,1,teaspoon    salt,NA
217706,1,teaspoon    cinnamon,NA
217706,1,"cup    butter, softened",NA
217706,1⁄2,cup    brown sugar,NA
217706,1,cup    sugar,NA
217706,1,egg,NA
217706,1 1⁄2,cups    oatmeal,NA
217706,1,cup    chocolate chips,NA
347364,3⁄4,cup    white sugar,NA
347364,3⁄4,cup   packed brown sugar,NA
347364,2,eggs,NA
347364,2 3⁄4,cups    self-rising flour,NA
347364,1,teaspoon    vanilla extract,NA
347364,1,cup    butter,NA
347364,2,cups    semi-sweet chocolate chips,NA
453510,4,cups    all-purpose flour,NA
453510,1,teaspoon    baking soda,NA
453510,1,teaspoon    salt,NA
453510,1 1⁄2,cups    unsalted butter (melted),NA
453510,2,cups    brown sugar (firmly packed),NA
453510,1,cup    white sugar,NA
453510,2,tablespoons    vanilla extract,NA
453510,2,eggs,NA
453510,2,egg yolks,NA
453510,3 1⁄2,cups    semi-sweet chocolate chips or 3 1/2  cups    semisweet chocolate chunks,NA
173707,1⁄2,cup    butter,NA
173707,1,cup   packed brown sugar,NA
173707,2,tablespoons    granulated sugar,NA
173707,1,egg,NA
173707,2,teaspoons    vanilla,NA
173707,1 3⁄4,cups    flour,NA
173707,1⁄2,teaspoon    salt,NA
173707,1⁄2,teaspoon    baking soda,NA
173707,1⁄2,teaspoon    baking powder,NA
173707,1 1⁄2,teaspoons    instant coffee powder,NA
173707,1 1⁄2,cups    chocolate chips,NA
10117,2,cups    margarine (stick margarine only),NA
10117,1 1⁄3,cups    white sugar,NA
10117,1 1⁄2,cups   packed brown sugar,NA
10117,4,cups    flour,NA
10117,1,teaspoon    baking soda,NA
10117,1,teaspoon    salt,NA
10117,2,teaspoons    vanilla,NA
10117,2,eggs,NA
10117,2,cups    chocolate chips,NA
70605,1⁄2,cup    butter,NA
70605,1⁄2,cup    margarine,NA
70605,1,cup    brown sugar,NA
70605,1,cup    white sugar,NA
70605,1,teaspoon    vanilla,NA
70605,1,teaspoon    lemon juice,NA
70605,1,teaspoon    salt,NA
70605,2,eggs,NA
70605,4,cups    flour,NA
70605,1 1⁄2,teaspoons    baking powder,NA
70605,1 1⁄2,teaspoons    baking soda,NA
70605,1,cup    chocolate chips (more or less to taste),NA
70605,,nuts (optional),NA
36203,8,"tablespoons    unsalted butter, at room temperature",NA
36203,1⁄2,cup   packed light brown sugar,NA
36203,1⁄4,cup    granulated sugar,NA
36203,1,teaspoon    vanilla extract,NA
36203,1⁄2,teaspoon    salt,NA
36203,1,large    egg,NA
36203,1⁄2,teaspoon    baking soda,NA
36203,1,cup    all-purpose flour,NA
36203,3⁄4,cup   coarsely chopped walnuts (3 ounces),NA
36203,12,ounces   coarsely chopped semisweet chocolate chunks (Four 3-ounce chocolate bars such as Lindt or Tobler),NA
36203,,"vegetable shortening, for the baking sheets",NA
269102,2,cups    quick-cooking oats,NA
269102,2,cups    all-purpose flour,NA
269102,1,teaspoon    baking powder,NA
269102,1,teaspoon    baking soda,NA
269102,1⁄4,teaspoon    salt,NA
269102,1,cup    unsalted butter or 1   cup    margarine,NA
269102,1,cup    Skippy creamy peanut butter or 1   cup    chunky peanut butter,NA
269102,1,cup    granulated sugar,NA
269102,1,cup   firmly packed brown sugar,NA
269102,2,eggs,NA
269102,2,teaspoons    vanilla extract,NA
269102,1,"(12   ounce) package   semi-sweet chocolate chips, i only use the bag though  (optional, but highly recommended!)",NA
58935,1,"cup    flour, plus",NA
58935,2,tablespoons    flour,NA
58935,1⁄2,cup    butter,NA
58935,1,large    egg,NA
58935,1⁄2,teaspoon    salt,NA
58935,1⁄2,teaspoon    baking powder,NA
58935,6,"tablespoons    brown sugar, firmly packed",NA
58935,6,tablespoons    granulated sugar,NA
58935,1⁄2,teaspoon    vanilla extract,NA
58935,3⁄4,cup    white chocolate chips,NA
58935,3⁄4,cup    milk chocolate chips,NA
58935,2 -3,tablespoons    cocoa powder (optional),NA
65563,1,"cup    butter, softened",NA
65563,1,cup    crunchy peanut butter or 1   cup    smooth peanut butter,NA
65563,1,cup    white sugar,NA
65563,1,"cup    brown sugar, packed",NA
65563,2,eggs,NA
65563,1 1⁄2,teaspoons    maple extract (or use 2 teaspoons vanilla),NA
65563,2 1⁄2,cups    flour,NA
65563,1,teaspoon    baking powder,NA
65563,1 1⁄2,teaspoons    baking soda,NA
65563,1⁄2,teaspoon    salt,NA
65563,1,cup    mini chocolate chip (can use regular size chocolate chips),NA
65563,1⁄2,"cup    peanuts, finely chopped",NA
522478,3⁄4,"cup    unsalted butter, softened",NA
522478,3⁄4,cup    brown sugar,NA
522478,1⁄4,cup    granulated sugar,NA
522478,1,egg,NA
522478,2,teaspoons    vanilla extract,NA
522478,2,cups    all-purpose flour,NA
522478,2,teaspoons    cornstarch,NA
522478,1,teaspoon    baking soda,NA
522478,1⁄2,teaspoon    salt,NA
522478,1,cup    bittersweet chocolate chips,NA
276205,1 1⁄4,cups    unsifted all-purpose flour,NA
276205,1,teaspoon    baking soda,NA
276205,1⁄2,teaspoon    salt,NA
276205,1⁄2,teaspoon    cinnamon,NA
276205,1⁄2,"cup    butter or 1/2  cup    margarine, softened",NA
276205,1⁄2,cup    Butter Flavor Crisco,NA
276205,3⁄4,"cup    dark brown sugar, loosely packed",NA
276205,3⁄4,cup    granulated sugar,NA
276205,2,eggs,NA
276205,1,teaspoon    vanilla,NA
276205,3,cups    old fashioned oats,NA
276205,1⁄2,cup    milk chocolate chips or 1/2  cup    semi-sweet chocolate chips,NA
276205,1⁄2,cup    walnuts,NA
114019,3,tablespoons    canola oil,NA
114019,2 1⁄2,tablespoons    light corn syrup or 2 1/2  tablespoons    honey,NA
114019,3⁄4,cup    brown sugar,NA
114019,1⁄2,cup    granulated sugar,NA
114019,1 1⁄2,teaspoons    vanilla extract,NA
114019,1,teaspoon    butter flavor extract,NA
114019,3,large    egg whites,NA
114019,1 1⁄4,cups    all-purpose flour,NA
114019,1 1⁄4,cups    whole wheat flour,NA
114019,1,teaspoon    baking soda,NA
114019,1⁄2,teaspoon    salt,NA
114019,1,cup    semi-sweet chocolate chips,NA
114019,,cooking spray (optional),NA
93528,1⁄2,"cup    unsalted butter, softened",NA
93528,1,cup    brown sugar (I used light brown vs. dark brown),NA
93528,3,tablespoons    sugar,NA
93528,1,egg,NA
93528,2,teaspoons    vanilla extract,NA
93528,1⁄2,teaspoon    baking soda,NA
93528,1⁄2,teaspoon    baking powder,NA
93528,1⁄2,teaspoon    salt,NA
93528,1 3⁄4,"cups    flour (I used all-purpose, UNBLEACHED flour)",NA
93528,1 1⁄2,"teaspoons    instant coffee, finely ground",NA
93528,12,"ounces    semi-sweet chocolate chips (or milk chocolate, if preferred)",NA
350722,2⁄3,cup    shortening,NA
350722,2⁄3,"cup    butter or 2/3  cup    margarine, softened",NA
350722,1,cup    granulated sugar,NA
350722,1,"cup    brown sugar, packed",NA
350722,2,eggs,NA
350722,2,teaspoons    vanilla,NA
350722,3,cups    flour,NA
350722,1,teaspoon    baking soda,NA
350722,1,teaspoon    salt,NA
350722,1,cup   chopped nuts,NA
350722,2,(6   ounce) packages   semisweet chocolate pieces,NA
79917,1,(18 1/2  ounce) box  betty crocker supermoist devil's food cake mix,NA
79917,1⁄2,"cup    butter or 1/2  cup    margarine, softened",NA
79917,1,teaspoon    vanilla,NA
79917,2,large    eggs,NA
79917,1⁄2,cup   chopped nuts (optional),NA
79917,1,cup    semi-sweet chocolate chips,NA
420427,1,cup    all-purpose flour,NA
420427,1⁄2,cup    whole wheat flour,NA
420427,1,teaspoon    coarse salt,NA
420427,1⁄2,teaspoon    baking soda,NA
420427,3⁄4,"cup    butter, room temperature",NA
420427,1⁄2,cup    sugar,NA
420427,1⁄2,"cup    light brown sugar, packed",NA
420427,1,egg,NA
420427,1 1⁄2,teaspoons    vanilla extract,NA
420427,1⁄2,"cup    banana, ripe and mashed, about 2",NA
420427,1,cup    rolled oats,NA
420427,1,cup    semisweet chocolate (can be chunk or chips),NA
138638,1,cup    Butter Flavor Crisco,NA
138638,1,cup    white sugar,NA
138638,1⁄2,cup    brown sugar,NA
138638,2,eggs,NA
138638,2,cups    all-purpose flour,NA
138638,1,teaspoon    baking soda,NA
138638,1,teaspoon    salt,NA
138638,1,teaspoon    vanilla,NA
138638,6,ounces    semi-sweet chocolate chips,NA
367065,3⁄4,cup    rolled oats,NA
367065,1,cup    whole wheat flour,NA
367065,1⁄2,teaspoon    baking soda,NA
367065,1⁄2,teaspoon    salt,NA
367065,1⁄4,"cup    butter, softened",NA
367065,1⁄4,cup    canola oil,NA
367065,1⁄3,cup    granulated sugar,NA
367065,1⁄3,cup    brown sugar,NA
367065,1,large    egg,NA
367065,1,teaspoon    vanilla extract,NA
367065,1,cup    chocolate chips,NA
142029,1,cup   packed light brown sugar,NA
142029,1⁄2,cup    white sugar,NA
142029,1,cup    margarine,NA
142029,2,large    eggs,NA
142029,2,teaspoons    vanilla,NA
142029,2 1⁄4,cups    flour,NA
142029,1,teaspoon    salt,NA
142029,1,teaspoon    baking soda,NA
142029,2,cups    semi-sweet chocolate chips,NA
70637,6 3⁄4,cups    flour,NA
70637,3,"(108   ounce) packages   chocolate chips (i use white, milk, and semi sweet chips) or  (108   ounce) packages  sweetened carob chips",NA
70637,1,tablespoon    vanilla,NA
70637,6 -7,eggs,NA
70637,3,(3 1/2  ounce) packages   vanilla instant pudding mix,NA
70637,1,tablespoon    baking soda,NA
70637,2 1⁄2,cups    unsalted butter,NA
70637,1⁄2,cup    canola oil (or other vegetable oil),NA
70637,3⁄4,cup    sugar,NA
70637,2 1⁄2,cups    brown sugar,NA
444706,2,"cups    butter, softened",NA
444706,2,cups    sugar,NA
444706,2,cups   firmly packed brown sugar,NA
444706,4,large    eggs,NA
444706,2,teaspoons    vanilla extract,NA
444706,5,cups   quick cooking oatmeal,NA
444706,4,cups    flour,NA
444706,2,teaspoons    baking powder,NA
444706,2,teaspoons    baking soda,NA
444706,1,teaspoon    salt,NA
444706,,4 cups semisweet chocolate chips,NA
444706,7,"ounces    milk chocolate candy bars, coarsely grated",NA
444706,2,cups   chopped nuts,NA
304910,1,lb    butter,NA
304910,2 2⁄3,cups    brown sugar,NA
304910,2 2⁄3,cups    white sugar,NA
304910,1,tablespoon    vanilla,NA
304910,5,eggs,NA
304910,4 1⁄2,cups    flour,NA
304910,1,tablespoon    baking soda,NA
304910,1,tablespoon    baking powder,NA
304910,4 1⁄2,cups    oatmeal,NA
304910,2,cups    chocolate chips (or more!),NA
327806,1,"cup    all-purpose flour, and",NA
327806,2,tablespoons    all-purpose flour,NA
327806,1,teaspoon    baking soda,NA
327806,1⁄2,teaspoon    salt,NA
327806,6,"tablespoons    butter, softened slightly",NA
327806,2,tablespoons    vegetable shortening,NA
327806,1⁄2,cup    light brown sugar,NA
327806,6,tablespoons    granulated sugar,NA
327806,1,egg,NA
327806,1,teaspoon    vanilla,NA
327806,1 1⁄2,cups    semi-sweet chocolate chips,NA
92219,2,cups    all-purpose flour,NA
92219,1⁄2,teaspoon    baking soda,NA
92219,1⁄2,teaspoon    salt,NA
92219,1⁄2,cup    unsalted butter,NA
92219,1⁄4,cup    Butter Flavor Crisco,NA
92219,1,cup   packed brown sugar,NA
92219,1⁄2,cup    white sugar,NA
92219,1,tablespoon    vanilla,NA
92219,1,egg,NA
92219,1,egg yolk,NA
92219,1,cup    semi-sweet chocolate chips,NA
92219,1,cup   chopped walnuts,NA
328433,1,"cup    butter or 1   cup    margarine, softened",NA
328433,1 1⁄2,cups   firmly packed brown sugar,NA
328433,2,eggs,NA
328433,1,teaspoon    vanilla,NA
328433,1 1⁄2,cups    all-purpose flour,NA
328433,2,teaspoons    baking soda,NA
328433,1,teaspoon    salt,NA
328433,2 1⁄3,cups    rolled oats,NA
328433,1,(12   ounce) package   semisweet chocolate or  (12   ounce) package   butterscotch chips,NA
328433,1 1⁄2,"cups    nuts, chopped",NA
328433,,granulated sugar,NA
214206,1,cup    coconut,NA
214206,8,ounces    semi-sweet chocolate baking squares,NA
214206,1 1⁄2,cups    quick oats,NA
214206,1 1⁄4,cups    flour,NA
214206,1,cup    butter flavor shortening,NA
214206,1⁄2,cup    light brown sugar,NA
214206,1⁄2,cup    sugar,NA
214206,1,tablespoon    vanilla,NA
214206,1,teaspoon    salt,NA
214206,1,teaspoon    baking soda,NA
214206,3⁄4,teaspoon    coconut extract,NA
214206,1,egg,NA
168047,1,cup   whole butter,NA
168047,1⁄2,cup    granulated sugar,NA
168047,1 1⁄2,cups    dark brown sugar,NA
168047,2,eggs,NA
168047,1,tablespoon   pure bourbon vanilla,NA
168047,2 1⁄2,cups   sifted all-purpose flour,NA
168047,3⁄4,teaspoon    kosher salt,NA
168047,1,teaspoon    baking powder,NA
168047,1,teaspoon    baking soda,NA
168047,16,ounces   ghiradelli double chocolate chips,NA
93865,1⁄4,cup    Crisco,NA
93865,1⁄2,"cup    unsalted butter, softened but still firm",NA
93865,1,cup   lightly packed dark brown sugar,NA
93865,1⁄2,cup    granulated sugar,NA
93865,1,large   whole egg,NA
93865,1,large    egg white,NA
93865,2,teaspoons    vanilla extract,NA
93865,2 1⁄2,cups    flour,NA
93865,1,teaspoon    baking powder,NA
93865,1⁄2,teaspoon    salt,NA
93865,10,ounces    chocolate chips (about 1 3/4 cups) or 10   ounces    semisweet chocolate chunks (about 1 3/4 cups),NA
272244,2,cups    all-purpose flour,NA
272244,1⁄2,teaspoon    baking soda,NA
272244,1⁄2,teaspoon    salt,NA
272244,3⁄4,"cup    unsalted butter, melted",NA
272244,1,"cup    brown sugar, packed",NA
272244,1⁄2,cup    white sugar,NA
272244,1,tablespoon    vanilla extract,NA
272244,1,egg,NA
272244,1,egg yolk,NA
272244,2,cups    semi-sweet chocolate chips,NA
271995,1⁄2,"cup    butter or 1/2  cup    margarine, softened",NA
271995,1⁄2,"cup    brown sugar, packed",NA
271995,1⁄2,cup    sugar,NA
271995,2,teaspoons    vanilla,NA
271995,1,egg,NA
271995,2 1⁄4,cups    Bisquick baking mix,NA
271995,1,cup    semi-sweet chocolate chips (6 oz),NA
271995,1⁄2,"cup    nuts, chopped, if desired  (optional)",NA
412435,4,"tablespoons    unsalted butter, softened",NA
412435,3⁄4,"cup    brown sugar, firmly packed",NA
412435,1,large    egg,NA
412435,1,teaspoon    vanilla extract,NA
412435,1 1⁄3,cups    Bisquick,NA
412435,3⁄4,cup    chocolate chips,NA
294245,1,(14   ounce) can   fat-free sweetened condensed milk,NA
294245,3⁄4,cup    reduced-fat peanut butter,NA
294245,1 2⁄3,cups    Bisquick,NA
294245,7 1⁄2,ounces    chocolate chips,NA
294245,1⁄4,cup    sugar,NA
19260,1⁄2,cup    butter or 1/2  cup    margarine,NA
19260,1⁄2,cup    white sugar,NA
19260,1⁄2,"cup    brown sugar, packed",NA
19260,1,teaspoon    vanilla,NA
19260,1⁄2,teaspoon    salt,NA
19260,1⁄2,"cup    cocoa powder, sifted",NA
19260,1⁄3,cup    water,NA
19260,1,teaspoon    baking soda,NA
19260,1 1⁄4,cups    flour,NA
19260,1,cup    white chocolate chips,NA
19260,1,cup    dark chocolate chips,NA
139015,2,cups    unsifted flour,NA
139015,1,teaspoon    baking soda,NA
139015,1⁄2,teaspoon    salt,NA
139015,1,"cup    butter, softened",NA
139015,3⁄4,cup    sugar,NA
139015,3⁄4,"cup    brown sugar, packed",NA
139015,2,teaspoons    vanilla,NA
139015,2,large    eggs,NA
139015,1⁄2,cup    milk chocolate chips,NA
139015,1⁄2,cup    dark chocolate chips,NA
139015,1⁄2,cup    semi-sweet chocolate chips,NA
139015,1⁄2,cup    white chocolate chips,NA
139015,1,cup    brickle bits,NA
139015,1,cup   of chopped walnuts,NA
139015,1 3⁄4,cups    unsifted flour,NA
139015,1⁄4,cup    cocoa,NA
139015,1,teaspoon    baking soda,NA
139015,1⁄2,teaspoon    salt,NA
139015,1,"cup    butter, softened",NA
139015,3⁄4,cup    sugar,NA
139015,3⁄4,"cup    brown sugar, packed",NA
139015,2,teaspoons    vanilla,NA
139015,2,large    eggs,NA
139015,1⁄2,cup    milk chocolate chips,NA
139015,1⁄2,cup    dark chocolate chips,NA
139015,1⁄2,cup    semi-sweet chocolate chips,NA
139015,1⁄2,cup    white chocolate chips,NA
139015,1,cup    brickle bits,NA
139015,1,cup   of chopped pecans,NA
117317,1⁄2,cup    shortening,NA
117317,1⁄2,cup    butter,NA
117317,3⁄4,cup    white sugar,NA
117317,3⁄4,cup   packed brown sugar,NA
117317,1,teaspoon    vanilla,NA
117317,1⁄2,teaspoon    almond extract,NA
117317,1,teaspoon    baking soda,NA
117317,2,eggs,NA
117317,2 3⁄4,cups    bleached all purpose flour (see note below),NA
117317,1,teaspoon    salt,NA
117317,2,cups    chocolate chips (I use Ghirardelli brand),NA
39689,2 1⁄2,cups    all-purpose flour,NA
39689,1⁄2,teaspoon    baking soda,NA
39689,1⁄4,teaspoon    salt,NA
39689,1,"cup    dark brown sugar, firmly packed",NA
39689,1⁄2,cup    white sugar,NA
39689,1,"cup    salted butter, softened",NA
39689,2,large    eggs,NA
39689,2,teaspoons    vanilla extract,NA
39689,2,cups    semi-sweet chocolate chips (12 ounces),NA
394247,2 2⁄3,cups    flour,NA
394247,1,teaspoon    baking soda,NA
394247,1⁄2,teaspoon    baking powder,NA
394247,1,teaspoon    salt,NA
394247,1,tablespoon    cocoa powder,NA
